cbsa_code,cbsa_name,week_start_monday,league,game_count,completed_game_count,future_or_uncompleted_game_count,playoff_game_count,championship_game_count,neutral_site_game_count,total_attendance,unique_venue_count,high_confidence_venue_game_count,low_confidence_venue_game_count
39580,"Raleigh-Cary, NC",2026-01-26,NHL,2,2,0,0,0,0,0.0,1,2,0
41180,"St. Louis, MO-IL",2026-01-26,ALL,3,3,0,0,0,0,0.0,1,3,0
41180,"St. Louis, MO-IL",2026-01-26,NHL,3,3,0,0,0,0,0.0,1,3,0
41620,"Salt Lake City-Murray, UT",2026-01-26,ALL,4,4,0,0,0,0,54558.0,2,4,0
41620,"Salt Lake City-Murray, UT",2026-01-26,NBA,3,3,0,0,0,0,54558.0,1,3,0
41620,"Salt Lake City-Murray, UT",2026-01-26,NHL,1,1,0,0,0,0,0.0,1,1,0
41700,"San Antonio-New Braunfels, TX",2026-01-26,ALL,1,1,0,0,0,0,18363.0,1,1,0
41700,"San Antonio-New Braunfels, TX",2026-01-26,NBA,1,1,0,0,0,0,18363.0,1,1,0
41860,"San Francisco-Oakland-Fremont, CA",2026-01-26,ALL,1,1,0,0,0,0,18064.0,1,1,0
41860,"San Francisco-Oakland-Fremont, CA",2026-01-26,NBA,1,1,0,0,0,0,18064.0,1,1,0
42660,"Seattle-Tacoma-Bellevue, WA",2026-01-26,ALL,2,2,0,0,0,0,0.0,1,2,0
42660,"Seattle-Tacoma-Bellevue, WA",2026-01-26,NHL,2,2,0,0,0,0,0.0,1,2,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2026-01-26,ALL,3,3,0,0,0,1,0.0,2,3,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2026-01-26,NHL,3,3,0,0,0,1,0.0,2,3,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-01-26,ALL,5,5,0,0,0,0,63217.0,2,5,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-01-26,NBA,4,4,0,0,0,0,63217.0,1,4,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-01-26,NHL,1,1,0,0,0,0,0.0,1,1,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2026-02-02,ALL,2,2,0,0,0,0,32904.0,1,2,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2026-02-02,NBA,2,2,0,0,0,0,32904.0,1,2,0
14460,"Boston-Cambridge-Newton, MA-NH",2026-02-02,ALL,2,2,0,0,0,0,38312.0,1,2,0
14460,"Boston-Cambridge-Newton, MA-NH",2026-02-02,NBA,2,2,0,0,0,0,38312.0,1,2,0
15380,"Buffalo-Cheektowaga, NY",2026-02-02,ALL,1,1,0,0,0,0,0.0,1,1,0
15380,"Buffalo-Cheektowaga, NY",2026-02-02,NHL,1,1,0,0,0,0,0.0,1,1,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2026-02-02,ALL,1,1,0,0,0,0,17263.0,1,1,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2026-02-02,NBA,1,1,0,0,0,0,17263.0,1,1,0
16980,"Chicago-Naperville-Elgin, IL-IN",2026-02-02,ALL,2,2,0,0,0,0,20939.0,2,2,0
16980,"Chicago-Naperville-Elgin, IL-IN",2026-02-02,NBA,1,1,0,0,0,0,20939.0,1,1,0
16980,"Chicago-Naperville-Elgin, IL-IN",2026-02-02,NHL,1,1,0,0,0,0,0.0,1,1,0
18140,"Columbus, OH",2026-02-02,ALL,1,1,0,0,0,0,0.0,1,1,0
18140,"Columbus, OH",2026-02-02,NHL,1,1,0,0,0,0,0.0,1,1,0
19100,"Dallas-Fort Worth-Arlington, TX",2026-02-02,ALL,4,4,0,0,0,0,38545.0,2,4,0
19100,"Dallas-Fort Worth-Arlington, TX",2026-02-02,NBA,2,2,0,0,0,0,38545.0,1,2,0
19100,"Dallas-Fort Worth-Arlington, TX",2026-02-02,NHL,2,2,0,0,0,0,0.0,1,2,0
19740,"Denver-Aurora-Centennial, CO",2026-02-02,ALL,3,3,0,0,0,0,19900.0,2,3,0
19740,"Denver-Aurora-Centennial, CO",2026-02-02,NBA,1,1,0,0,0,0,19900.0,1,1,0
19740,"Denver-Aurora-Centennial, CO",2026-02-02,NHL,2,2,0,0,0,0,0.0,1,2,0
19820,"Detroit-Warren-Dearborn, MI",2026-02-02,ALL,3,3,0,0,0,0,59439.0,1,3,0
19820,"Detroit-Warren-Dearborn, MI",2026-02-02,NBA,3,3,0,0,0,0,59439.0,1,3,0
26420,"Houston-Pasadena-The Woodlands, TX",2026-02-02,ALL,2,2,0,0,0,0,36110.0,1,2,0
26420,"Houston-Pasadena-The Woodlands, TX",2026-02-02,NBA,2,2,0,0,0,0,36110.0,1,2,0
26900,"Indianapolis-Carmel-Greenwood, IN",2026-02-02,ALL,2,2,0,0,0,0,33189.0,1,2,0
26900,"Indianapolis-Carmel-Greenwood, IN",2026-02-02,NBA,2,2,0,0,0,0,33189.0,1,2,0
29820,"Las Vegas-Henderson-North Las Vegas, NV",2026-02-02,ALL,2,2,0,0,0,0,0.0,1,2,0
29820,"Las Vegas-Henderson-North Las Vegas, NV",2026-02-02,NHL,2,2,0,0,0,0,0.0,1,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2026-02-02,ALL,7,7,0,0,0,0,73582.0,4,7,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2026-02-02,NBA,4,4,0,0,0,0,73582.0,2,4,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2026-02-02,NHL,3,3,0,0,0,0,0.0,2,3,0
32820,"Memphis, TN-MS-AR",2026-02-02,ALL,1,1,0,0,0,0,14005.0,1,1,0
32820,"Memphis, TN-MS-AR",2026-02-02,NBA,1,1,0,0,0,0,14005.0,1,1,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2026-02-02,ALL,3,3,0,0,0,0,19700.0,2,3,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2026-02-02,NBA,1,1,0,0,0,0,19700.0,1,1,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2026-02-02,NHL,2,2,0,0,0,0,0.0,1,2,0
33340,"Milwaukee-Waukesha, WI",2026-02-02,ALL,3,3,0,0,0,0,49025.0,1,3,0
33340,"Milwaukee-Waukesha, WI",2026-02-02,NBA,3,3,0,0,0,0,49025.0,1,3,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2026-02-02,ALL,3,3,0,0,0,0,37956.0,2,3,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2026-02-02,NBA,2,2,0,0,0,0,37956.0,1,2,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2026-02-02,NHL,1,1,0,0,0,0,0.0,1,1,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2026-02-02,ALL,2,2,0,0,0,0,0.0,1,2,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2026-02-02,NHL,2,2,0,0,0,0,0.0,1,2,0
35620,"New York-Newark-Jersey City, NY-NJ",2026-02-02,ALL,8,8,0,0,0,0,75420.0,5,8,0
35620,"New York-Newark-Jersey City, NY-NJ",2026-02-02,NBA,4,4,0,0,0,0,75420.0,2,4,0
35620,"New York-Newark-Jersey City, NY-NJ",2026-02-02,NHL,4,4,0,0,0,0,0.0,3,4,0
36420,"Oklahoma City, OK",2026-02-02,ALL,2,2,0,0,0,0,36406.0,1,2,0
36420,"Oklahoma City, OK",2026-02-02,NBA,2,2,0,0,0,0,36406.0,1,2,0
36740,"Orlando-Kissimmee-Sanford, FL",2026-02-02,ALL,2,2,0,0,0,0,37296.0,1,2,0
36740,"Orlando-Kissimmee-Sanford, FL",2026-02-02,NBA,2,2,0,0,0,0,37296.0,1,2,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2026-02-02,ALL,2,2,0,0,0,0,0.0,1,2,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2026-02-02,NHL,2,2,0,0,0,0,0.0,1,2,0
38060,"Phoenix-Mesa-Chandler, AZ",2026-02-02,ALL,3,3,0,0,0,0,51213.0,1,3,0
38060,"Phoenix-Mesa-Chandler, AZ",2026-02-02,NBA,3,3,0,0,0,0,51213.0,1,3,0
38300,"Pittsburgh, PA",2026-02-02,ALL,1,1,0,0,0,0,0.0,1,1,0
38300,"Pittsburgh, PA",2026-02-02,NHL,1,1,0,0,0,0,0.0,1,1,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2026-02-02,ALL,4,4,0,0,0,0,66500.0,1,4,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2026-02-02,NBA,4,4,0,0,0,0,66500.0,1,4,0
39580,"Raleigh-Cary, NC",2026-02-02,ALL,1,1,0,0,0,0,0.0,1,1,0
39580,"Raleigh-Cary, NC",2026-02-02,NHL,1,1,0,0,0,0,0.0,1,1,0
40900,"Sacramento-Roseville-Folsom, CA",2026-02-02,ALL,3,3,0,0,0,0,47894.0,1,3,0
40900,"Sacramento-Roseville-Folsom, CA",2026-02-02,NBA,3,3,0,0,0,0,47894.0,1,3,0
41620,"Salt Lake City-Murray, UT",2026-02-02,ALL,2,2,0,0,0,0,0.0,1,2,0
41620,"Salt Lake City-Murray, UT",2026-02-02,NHL,2,2,0,0,0,0,0.0,1,2,0
41700,"San Antonio-New Braunfels, TX",2026-02-02,ALL,3,3,0,0,0,0,55325.0,1,3,0
41700,"San Antonio-New Braunfels, TX",2026-02-02,NBA,3,3,0,0,0,0,55325.0,1,3,0
41860,"San Francisco-Oakland-Fremont, CA",2026-02-02,ALL,1,1,0,0,0,0,18064.0,1,1,0
41860,"San Francisco-Oakland-Fremont, CA",2026-02-02,NBA,1,1,0,0,0,0,18064.0,1,1,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2026-02-02,ALL,1,1,0,1,1,1,0.0,1,1,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2026-02-02,NFL,1,1,0,1,1,1,0.0,1,1,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2026-02-02,ALL,2,2,0,0,0,0,0.0,1,2,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2026-02-02,NHL,2,2,0,0,0,0,0.0,1,2,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-02-02,ALL,4,4,0,0,0,0,31878.0,2,4,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-02-02,NBA,2,2,0,0,0,0,31878.0,1,2,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-02-02,NHL,2,2,0,0,0,0,0.0,1,2,0
14460,"Boston-Cambridge-Newton, MA-NH",2026-02-09,ALL,1,1,0,0,0,0,19156.0,1,1,0
14460,"Boston-Cambridge-Newton, MA-NH",2026-02-09,NBA,1,1,0,0,0,0,19156.0,1,1,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2026-02-09,ALL,2,2,0,0,0,0,38186.0,1,2,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2026-02-09,NBA,2,2,0,0,0,0,38186.0,1,2,0
17410,"Cleveland, OH",2026-02-09,ALL,1,1,0,0,0,0,19432.0,1,1,0
17410,"Cleveland, OH",2026-02-09,NBA,1,1,0,0,0,0,19432.0,1,1,0
19740,"Denver-Aurora-Centennial, CO",2026-02-09,ALL,2,2,0,0,0,0,39298.0,1,2,0
19740,"Denver-Aurora-Centennial, CO",2026-02-09,NBA,2,2,0,0,0,0,39298.0,1,2,0
26420,"Houston-Pasadena-The Woodlands, TX",2026-02-09,ALL,2,2,0,0,0,0,36110.0,1,2,0
26420,"Houston-Pasadena-The Woodlands, TX",2026-02-09,NBA,2,2,0,0,0,0,36110.0,1,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2026-02-09,ALL,6,6,0,0,0,0,103785.0,2,6,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2026-02-09,NBA,6,6,0,0,0,0,103785.0,2,6,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2026-02-09,ALL,1,1,0,0,0,0,19700.0,1,1,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2026-02-09,NBA,1,1,0,0,0,0,19700.0,1,1,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2026-02-09,ALL,2,2,0,0,0,0,34231.0,1,2,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2026-02-09,NBA,2,2,0,0,0,0,34231.0,1,2,0
35380,"New Orleans-Metairie, LA",2026-02-09,ALL,2,2,0,0,0,0,33077.0,1,2,0
35380,"New Orleans-Metairie, LA",2026-02-09,NBA,2,2,0,0,0,0,33077.0,1,2,0
35620,"New York-Newark-Jersey City, NY-NJ",2026-02-09,ALL,3,3,0,0,0,0,53629.0,2,3,0
35620,"New York-Newark-Jersey City, NY-NJ",2026-02-09,NBA,3,3,0,0,0,0,53629.0,2,3,0
36420,"Oklahoma City, OK",2026-02-09,ALL,1,1,0,0,0,0,18203.0,1,1,0
36420,"Oklahoma City, OK",2026-02-09,NBA,1,1,0,0,0,0,18203.0,1,1,0
36740,"Orlando-Kissimmee-Sanford, FL",2026-02-09,ALL,2,2,0,0,0,0,36500.0,1,2,0
36740,"Orlando-Kissimmee-Sanford, FL",2026-02-09,NBA,2,2,0,0,0,0,36500.0,1,2,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2026-02-09,ALL,1,1,0,0,0,0,19746.0,1,1,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2026-02-09,NBA,1,1,0,0,0,0,19746.0,1,1,0
38060,"Phoenix-Mesa-Chandler, AZ",2026-02-09,ALL,2,2,0,0,0,0,34142.0,1,2,0
38060,"Phoenix-Mesa-Chandler, AZ",2026-02-09,NBA,2,2,0,0,0,0,34142.0,1,2,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2026-02-09,ALL,1,1,0,0,0,0,16025.0,1,1,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2026-02-09,NBA,1,1,0,0,0,0,16025.0,1,1,0
41620,"Salt Lake City-Murray, UT",2026-02-09,ALL,2,2,0,0,0,0,36372.0,1,2,0
41620,"Salt Lake City-Murray, UT",2026-02-09,NBA,2,2,0,0,0,0,36372.0,1,2,0
41860,"San Francisco-Oakland-Fremont, CA",2026-02-09,ALL,2,2,0,0,0,0,36128.0,1,2,0
41860,"San Francisco-Oakland-Fremont, CA",2026-02-09,NBA,2,2,0,0,0,0,36128.0,1,2,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2026-02-16,ALL,2,2,0,0,0,0,33191.0,1,2,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2026-02-16,NBA,2,2,0,0,0,0,33191.0,1,2,0
12420,"Austin-Round Rock-San Marcos, TX",2026-02-16,ALL,2,2,0,0,0,0,32426.0,1,2,0
12420,"Austin-Round Rock-San Marcos, TX",2026-02-16,NBA,2,2,0,0,0,0,32426.0,1,2,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2026-02-16,ALL,2,2,0,0,0,0,39313.0,1,2,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2026-02-16,NBA,2,2,0,0,0,0,39313.0,1,2,0
16980,"Chicago-Naperville-Elgin, IL-IN",2026-02-16,ALL,2,2,0,0,0,0,41986.0,1,2,0
16980,"Chicago-Naperville-Elgin, IL-IN",2026-02-16,NBA,2,2,0,0,0,0,41986.0,1,2,0
17410,"Cleveland, OH",2026-02-16,ALL,1,1,0,0,0,0,19432.0,1,1,0
17410,"Cleveland, OH",2026-02-16,NBA,1,1,0,0,0,0,19432.0,1,1,0
26900,"Indianapolis-Carmel-Greenwood, IN",2026-02-16,ALL,1,1,0,0,0,0,17274.0,1,1,0
26900,"Indianapolis-Carmel-Greenwood, IN",2026-02-16,NBA,1,1,0,0,0,0,17274.0,1,1,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2026-02-16,ALL,4,4,0,0,0,0,71894.0,2,4,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2026-02-16,NBA,4,4,0,0,0,0,71894.0,2,4,0
32820,"Memphis, TN-MS-AR",2026-02-16,ALL,1,1,0,0,0,0,16112.0,1,1,0
32820,"Memphis, TN-MS-AR",2026-02-16,NBA,1,1,0,0,0,0,16112.0,1,1,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2026-02-16,ALL,1,1,0,0,0,0,19700.0,1,1,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2026-02-16,NBA,1,1,0,0,0,0,19700.0,1,1,0
33340,"Milwaukee-Waukesha, WI",2026-02-16,ALL,1,1,0,0,0,0,17341.0,1,1,0
33340,"Milwaukee-Waukesha, WI",2026-02-16,NBA,1,1,0,0,0,0,17341.0,1,1,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2026-02-16,ALL,1,1,0,0,0,0,18978.0,1,1,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2026-02-16,NBA,1,1,0,0,0,0,18978.0,1,1,0
35380,"New Orleans-Metairie, LA",2026-02-16,ALL,2,2,0,0,0,0,32140.0,1,2,0
35380,"New Orleans-Metairie, LA",2026-02-16,NBA,2,2,0,0,0,0,32140.0,1,2,0
35620,"New York-Newark-Jersey City, NY-NJ",2026-02-16,ALL,2,2,0,0,0,0,39624.0,1,2,0
35620,"New York-Newark-Jersey City, NY-NJ",2026-02-16,NBA,2,2,0,0,0,0,39624.0,1,2,0
36420,"Oklahoma City, OK",2026-02-16,ALL,2,2,0,0,0,0,36406.0,1,2,0
36420,"Oklahoma City, OK",2026-02-16,NBA,2,2,0,0,0,0,36406.0,1,2,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2026-02-16,ALL,1,1,0,0,0,0,19746.0,1,1,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2026-02-16,NBA,1,1,0,0,0,0,19746.0,1,1,0
38060,"Phoenix-Mesa-Chandler, AZ",2026-02-16,ALL,1,1,0,0,0,0,17071.0,1,1,0
38060,"Phoenix-Mesa-Chandler, AZ",2026-02-16,NBA,1,1,0,0,0,0,17071.0,1,1,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2026-02-16,ALL,1,1,0,0,0,0,18566.0,1,1,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2026-02-16,NBA,1,1,0,0,0,0,18566.0,1,1,0
40900,"Sacramento-Roseville-Folsom, CA",2026-02-16,ALL,1,1,0,0,0,0,16544.0,1,1,0
40900,"Sacramento-Roseville-Folsom, CA",2026-02-16,NBA,1,1,0,0,0,0,16544.0,1,1,0
41860,"San Francisco-Oakland-Fremont, CA",2026-02-16,ALL,2,2,0,0,0,0,36128.0,1,2,0
41860,"San Francisco-Oakland-Fremont, CA",2026-02-16,NBA,2,2,0,0,0,0,36128.0,1,2,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-02-16,ALL,3,3,0,0,0,0,46891.0,1,3,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-02-16,NBA,3,3,0,0,0,0,46891.0,1,3,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2026-02-23,ALL,3,3,0,0,0,0,46743.0,1,3,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2026-02-23,NBA,3,3,0,0,0,0,46743.0,1,3,0
14460,"Boston-Cambridge-Newton, MA-NH",2026-02-23,ALL,2,2,0,0,0,0,19156.0,2,2,0
14460,"Boston-Cambridge-Newton, MA-NH",2026-02-23,NBA,1,1,0,0,0,0,19156.0,1,1,0
14460,"Boston-Cambridge-Newton, MA-NH",2026-02-23,NHL,1,1,0,0,0,0,0.0,1,1,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2026-02-23,ALL,1,1,0,0,0,0,19634.0,1,1,0
16740,"Charlotte-Concord-Gastonia, NC-SC",2026-02-23,NBA,1,1,0,0,0,0,19634.0,1,1,0
16980,"Chicago-Naperville-Elgin, IL-IN",2026-02-23,ALL,4,4,0,0,0,0,78038.0,1,4,0
16980,"Chicago-Naperville-Elgin, IL-IN",2026-02-23,NBA,4,4,0,0,0,0,78038.0,1,4,0
17410,"Cleveland, OH",2026-02-23,ALL,1,1,0,0,0,0,19432.0,1,1,0
17410,"Cleveland, OH",2026-02-23,NBA,1,1,0,0,0,0,19432.0,1,1,0
18140,"Columbus, OH",2026-02-23,ALL,1,1,0,0,0,0,0.0,1,1,0
18140,"Columbus, OH",2026-02-23,NHL,1,1,0,0,0,0,0.0,1,1,0
19100,"Dallas-Fort Worth-Arlington, TX",2026-02-23,ALL,4,4,0,0,0,0,38178.0,2,4,0
19100,"Dallas-Fort Worth-Arlington, TX",2026-02-23,NBA,2,2,0,0,0,0,38178.0,1,2,0
19100,"Dallas-Fort Worth-Arlington, TX",2026-02-23,NHL,2,2,0,0,0,0,0.0,1,2,0
19740,"Denver-Aurora-Centennial, CO",2026-02-23,ALL,4,4,0,0,0,0,39658.0,2,4,0
19740,"Denver-Aurora-Centennial, CO",2026-02-23,NBA,2,2,0,0,0,0,39658.0,1,2,0
19740,"Denver-Aurora-Centennial, CO",2026-02-23,NHL,2,2,0,0,0,0,0.0,1,2,0
19820,"Detroit-Warren-Dearborn, MI",2026-02-23,ALL,3,3,0,0,0,0,60356.0,1,3,0
19820,"Detroit-Warren-Dearborn, MI",2026-02-23,NBA,3,3,0,0,0,0,60356.0,1,3,0
26420,"Houston-Pasadena-The Woodlands, TX",2026-02-23,ALL,2,2,0,0,0,0,36110.0,1,2,0
26420,"Houston-Pasadena-The Woodlands, TX",2026-02-23,NBA,2,2,0,0,0,0,36110.0,1,2,0
26900,"Indianapolis-Carmel-Greenwood, IN",2026-02-23,ALL,3,3,0,0,0,0,50308.0,1,3,0
26900,"Indianapolis-Carmel-Greenwood, IN",2026-02-23,NBA,3,3,0,0,0,0,50308.0,1,3,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2026-02-23,ALL,8,8,0,0,0,0,54573.0,4,8,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2026-02-23,NBA,3,3,0,0,0,0,54573.0,2,3,0
31080,"Los Angeles-Long Beach-Anaheim, CA",2026-02-23,NHL,5,5,0,0,0,0,0.0,2,5,0
32820,"Memphis, TN-MS-AR",2026-02-23,ALL,2,2,0,0,0,0,29865.0,1,2,0
32820,"Memphis, TN-MS-AR",2026-02-23,NBA,2,2,0,0,0,0,29865.0,1,2,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2026-02-23,ALL,3,3,0,0,0,0,19700.0,2,3,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2026-02-23,NBA,1,1,0,0,0,0,19700.0,1,1,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2026-02-23,NHL,2,2,0,0,0,0,0.0,1,2,0
33340,"Milwaukee-Waukesha, WI",2026-02-23,ALL,3,3,0,0,0,0,47502.0,1,3,0
33340,"Milwaukee-Waukesha, WI",2026-02-23,NBA,3,3,0,0,0,0,47502.0,1,3,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2026-02-23,ALL,2,2,0,0,0,0,18978.0,2,2,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2026-02-23,NBA,1,1,0,0,0,0,18978.0,1,1,0
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2026-02-23,NHL,1,1,0,0,0,0,0.0,1,1,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2026-02-23,ALL,1,1,0,0,0,0,0.0,1,1,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2026-02-23,NHL,1,1,0,0,0,0,0.0,1,1,0
35380,"New Orleans-Metairie, LA",2026-02-23,ALL,1,1,0,0,0,0,16481.0,1,1,0
35380,"New Orleans-Metairie, LA",2026-02-23,NBA,1,1,0,0,0,0,16481.0,1,1,0
35620,"New York-Newark-Jersey City, NY-NJ",2026-02-23,ALL,8,8,0,0,0,0,71674.0,5,8,0
35620,"New York-Newark-Jersey City, NY-NJ",2026-02-23,NBA,4,4,0,0,0,0,71674.0,2,4,0
35620,"New York-Newark-Jersey City, NY-NJ",2026-02-23,NHL,4,4,0,0,0,0,0.0,3,4,0
36420,"Oklahoma City, OK",2026-02-23,ALL,1,1,0,0,0,0,18203.0,1,1,0
36420,"Oklahoma City, OK",2026-02-23,NBA,1,1,0,0,0,0,18203.0,1,1,0
36740,"Orlando-Kissimmee-Sanford, FL",2026-02-23,ALL,2,2,0,0,0,0,36539.0,1,2,0
36740,"Orlando-Kissimmee-Sanford, FL",2026-02-23,NBA,2,2,0,0,0,0,36539.0,1,2,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2026-02-23,ALL,2,2,0,0,0,0,19746.0,2,2,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2026-02-23,NBA,1,1,0,0,0,0,19746.0,1,1,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2026-02-23,NHL,1,1,0,0,0,0,0.0,1,1,0
38060,"Phoenix-Mesa-Chandler, AZ",2026-02-23,ALL,3,3,0,0,0,0,51213.0,1,3,0
38060,"Phoenix-Mesa-Chandler, AZ",2026-02-23,NBA,3,3,0,0,0,0,51213.0,1,3,0
38300,"Pittsburgh, PA",2026-02-23,ALL,2,2,0,0,0,0,0.0,1,2,0
38300,"Pittsburgh, PA",2026-02-23,NHL,2,2,0,0,0,0,0.0,1,2,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2026-02-23,ALL,1,1,0,0,0,0,17581.0,1,1,0
38900,"Portland-Vancouver-Hillsboro, OR-WA",2026-02-23,NBA,1,1,0,0,0,0,17581.0,1,1,0
39580,"Raleigh-Cary, NC",2026-02-23,ALL,2,2,0,0,0,0,0.0,1,2,0
39580,"Raleigh-Cary, NC",2026-02-23,NHL,2,2,0,0,0,0,0.0,1,2,0
41180,"St. Louis, MO-IL",2026-02-23,ALL,2,2,0,0,0,0,0.0,1,2,0
41180,"St. Louis, MO-IL",2026-02-23,NHL,2,2,0,0,0,0,0.0,1,2,0
41620,"Salt Lake City-Murray, UT",2026-02-23,ALL,5,5,0,0,0,0,36372.0,2,5,0
41620,"Salt Lake City-Murray, UT",2026-02-23,NBA,2,2,0,0,0,0,36372.0,1,2,0
41620,"Salt Lake City-Murray, UT",2026-02-23,NHL,3,3,0,0,0,0,0.0,1,3,0
41860,"San Francisco-Oakland-Fremont, CA",2026-02-23,ALL,1,1,0,0,0,0,18064.0,1,1,0
41860,"San Francisco-Oakland-Fremont, CA",2026-02-23,NBA,1,1,0,0,0,0,18064.0,1,1,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2026-02-23,ALL,3,3,0,0,0,0,0.0,1,3,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",2026-02-23,NHL,3,3,0,0,0,0,0.0,1,3,0
42660,"Seattle-Tacoma-Bellevue, WA",2026-02-23,ALL,1,1,0,0,0,0,0.0,1,1,0
42660,"Seattle-Tacoma-Bellevue, WA",2026-02-23,NHL,1,1,0,0,0,0,0.0,1,1,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2026-02-23,ALL,2,2,0,0,0,0,0.0,1,2,0
45300,"Tampa-St. Petersburg-Clearwater, FL",2026-02-23,NHL,2,2,0,0,0,0,0.0,1,2,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-02-23,ALL,3,3,0,0,0,0,17429.0,2,3,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-02-23,NBA,1,1,0,0,0,0,17429.0,1,1,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2026-02-23,NHL,2,2,0,0,0,0,0.0,1,2,0
12060,"Atlanta-Sandy Springs-Roswell, GA",2026-03-02,ALL,1,1,0,0,0,0,17174.0,1,1,0
